Index,Global_Name,Name,N11,V11
1735,Rune_Slate,Rune_Slate,,
1736,Rune_Slate,Rune_Slate,,
1737,Entrance_Ticket,Entrance_Ticket,,
1738,Lover's_Seat,Lover's_Seat,,
1739,Love_Chocolate,Love_Chocolate,,
1740,Unicon's_Spirit,Unicon's_Spirit,,
1741,Phoenix's_Spirit,Phoenix's_Spirit,,
1742,Eternal_Stone,Eternal_Stone,,
1744,Kocuna,Kocuna,,
1745,Veean,Veean,,
1746,Keced,Keced,,
1747,Gebra,Gebra,,
1748,Tipalet,Tipalet,,
1749,Nechark,Nechark,,
1750,Yesord,Yesord,,
1751,Marcute,Marcute,,
1752,Orc_Lord_Trooper_Ore,Orc_Lord_Trooper_Ore,,
1753,Skeleton_Warrior_Ore,Skeleton_Warrior_Ore,,
1754,Bone_Dragon_Ore,Bone_Dragon_Ore,,
1755,Demon_Lord_Ore,Demon_Lord_Ore,,
1756,Man_Trap_Ore,Man_Trap_Ore,,
1757,Fire_Gargoyle_Ore,Fire_Gargoyle_Ore,,
1758,Rujeper_Brocken_Ore,Rujeper_Brocken_Ore,,
1759,Frenzy_Demon_Ore,Frenzy_Demon_Ore,,
1760,Sefirot(Transknight),Sefirot(Transknight),,
1761,Sefirot(Foema),Sefirot(Foema),,
1762,Sefirot(Beastmaster),Sefirot(Beastmaster),,
1763,Sefirot(Hunter),Sefirot(Hunter),,
1764,Competent_Potion,Competent_Potion,,
1765,Mental_Potion,Mental_Potion,,
// 삼국전 기념 망토 (인덱스 1766-1771),,,,
1766,Cape_Of_Champion,Cape_Of_Champion,,
1767,Cape_Of_Champion,Cape_Of_Champion,,
1768,Cape_Of_Champion,Cape_Of_Champion,,
1769,Cape_Of_Champion,Cape_Of_Champion,,
1770,Cape_Of_Champion,Cape_Of_Champion,,
1771,Cape_Of_Champion,Cape_Of_Champion,,
// 초보자퀘스트 (인덱스 1772-1773),,,,
1772,Cube_Invitation_Card(Normal),Cube_Invitation_Card(Normal),,
1773,Apple,Apple,,
//+10템이상제련아이템(인덱스1774~1776),,,,
1774,Wise_Man's_Stone,Wise_Man's_Stone,,
1775,11_Refine_Item,11_Refine_Item,,
1776,12_Refine_Item,12_Refine_Item,,
//케프라 스크롤,,,,
1777,Kefra_Scroll(Normal),Kefra_Scroll(Normal),,
1778,Kefra_Scroll(Mistic),Kefra_Scroll(Mistic),,
1779,Kefra_Scroll(Arcane),Kefra_Scroll(Arcane),,
1780,Anubis_Scroll,Anubis_Scroll,,
1781,Anubis_Stone_One,Anubis_Stone_One,,
1782,Anubis_Stone_Two,Anubis_Stone_Two,,
1783,Anubis_Stone_Three,Anubis_Stone_Three,,
1784,Anubis_Stone_Four,Anubis_Stone_Four,,
// 유니크 방어구 (인덱스 1801-1900),,,,
// 기사 유니크 방어구1~4단계(인덱스 1801-1820),,,,
1801,Leather_Helmet(Arcane),Leather_Helmet(Arcane),,
1802,Hard_Leather_Helmet(Arcane),Hard_Leather_Helmet(Arcane),,
1803,Sturdy_Skin_Helmet(Arcane),Sturdy_Skin_Helmet(Arcane),,
1804,Chain_Helmet(Arcane),Chain_Helmet(Arcane),,
1805,Leather_Breastplate(Arcane),Leather_Breastplate(Arcane),,
1806,Hard_Leather_Breastplate(Arcane),Hard_Leather_Breastplate(Arcane),,
1807,Sturdy_Leather(Arcane),Sturdy_Leather(Arcane),,
1808,Chain_Breastplate(Arcane),Chain_Breastplate(Arcane),,
1809,Leather_Pants(Arcane),Leather_Pants(Arcane),,
1810,Hard_Leather_Pants(Arcane),Hard_Leather_Pants(Arcane),,
1811,Sturdy_Leather_Pants(Arcane),Sturdy_Leather_Pants(Arcane),,
1812,Chain_Pants(Arcane),Chain_Pants(Arcane),,
1813,Leather_Gloves(Arcane),Leather_Gloves(Arcane),,
1814,Hard_Leather_Gloves(Arcane),Hard_Leather_Gloves(Arcane),,
1815,Sturdy_Leather_Gloves(Arcane),Sturdy_Leather_Gloves(Arcane),,
1816,Chain_Gloves(Arcane),Chain_Gloves(Arcane),,
1817,Leather_Boots(Arcane),Leather_Boots(Arcane),,
1818,Hard_Leather_Boots(Arcane),Hard_Leather_Boots(Arcane),,
1819,Sturdy_Leather_Boots(Arcane),Sturdy_Leather_Boots(Arcane),,
1820,Chain_Boots(Arcane),Chain_Boots(Arcane),,
//법사 유니크 방어구1~4단계(인덱스 1821-1840),,,,
1821,Stole_Hood(Arcane),Stole_Hood(Arcane),,
1822,Silk_Cloth_Hood(Arcane),Silk_Cloth_Hood(Arcane),,
1823,Vampire_Robe_Helmet(Arcane),Vampire_Robe_Helmet(Arcane),,
1824,Shadow_Robe_Helmet(Arcane),Shadow_Robe_Helmet(Arcane),,
1825,Stole_Tunic(Arcane),Stole_Tunic(Arcane),,
1826,Silk_Cloth_Tunic(Arcane),Silk_Cloth_Tunic(Arcane),,
1827,Vampire_Robe_Tunic(Arcane),Vampire_Robe_Tunic(Arcane),,
1828,Shadow_Robe_Tunic(Arcane),Shadow_Robe_Tunic(Arcane),,
1829,Stole_Skirt(Arcane),Stole_Skirt(Arcane),,
1830,Silk_Cloth_Skirt(Arcane),Silk_Cloth_Skirt(Arcane),,
1831,Vampire_Robe_Skirt(Arcane),Vampire_Robe_Skirt(Arcane),,
1832,Shadow_Robe_Skirt(Arcane),Shadow_Robe_Skirt(Arcane),,
1833,Stole_Gloves(Arcane),Stole_Gloves(Arcane),,
1834,Silk_Cloth_Gloves(Arcane),Silk_Cloth_Gloves(Arcane),,
1835,Vampire_Robe_Gloves(Arcane),Vampire_Robe_Gloves(Arcane),,
1836,Shadow_Robe_Gloves(Arcane),Shadow_Robe_Gloves(Arcane),,
1837,Stole_Boots(Arcane),Stole_Boots(Arcane),,
1838,Silk_Cloth_Boots(Arcane),Silk_Cloth_Boots(Arcane),,
1839,Vampire_Robe_Boots(Arcane),Vampire_Robe_Boots(Arcane),,
1840,Shadow_Robe_Boots(Arcane),Shadow_Robe_Boots(Arcane),,
// 기존 기사 유니크 방어구3~4단계(보너스옵션1개1841~1850) 드롭중단,,,,
1841,Sturdy_Leather_Helmet(Normal),Sturdy_Leather_Helmet(Normal),,
1842,Chain_Helmet(Arcane),Chain_Helmet(Arcane),,
1843,Sturdy_Leather_Breastplate(Normal),Sturdy_Leather_Breastplate(Normal),,
1844,Chain_Breastplate(Arcane),Chain_Breastplate(Arcane),,
1845,Sturdy_Leather_Pants(Normal),Sturdy_Leather_Pants(Normal),,
1846,Chain_Helmet(Arcane),Chain_Helmet(Arcane),,
1847,Sturdy_Leather_Gloves(Normal),Sturdy_Leather_Gloves(Normal),,
1848,Chain_Helmet(Arcane),Chain_Helmet(Arcane),,
1849,Sturdy_Leather_Boots(Normal),Sturdy_Leather_Boots(Normal),,
1850,Chain_Boots(Arcane),Chain_Boots(Arcane),,
//기존 법사 유니크 방어구3~4단계(보너스옵션1개1851~1860) 드롭중단,,,,
1851,Vampire_Robe_Helmet(Normal),Vampire_Robe_Helmet(Normal),,
1852,Shadow_Robe_Helmet(Normal),Shadow_Robe_Helmet(Normal),,
1853,Vampire_Robe_Tunic(Normal),Vampire_Robe_Tunic(Normal),,
1854,Shadow_Robe_Tunic(Normal),Shadow_Robe_Tunic(Normal),,
1855,Vampire_Robe_Skirt(Normal),Vampire_Robe_Skirt(Normal),,
1856,Shadow_Robe_Skirt(Normal),Shadow_Robe_Skirt(Normal),,
1857,Vampire_Robe_Gloves(Normal),Vampire_Robe_Gloves(Normal),,
1858,Shadow_Robe_Gloves(Normal),Shadow_Robe_Gloves(Normal),,
1859,Vampire_Robe_Boots(Normal),Vampire_Robe_Boots(Normal),,
1860,Shadow_Robe_Boots(Normal),Shadow_Robe_Boots(Normal),,
//기사 유니크 방어구 5단계~6단계(인덱스1861~1880),,,,
1861,Plate_Helmet(Arcane),Plate_Helmet(Arcane),,
1862,Plate_Breastplate(Arcane),Plate_Breastplate(Arcane),,
1863,Plate_Pants(Arcane),Plate_Pants(Arcane),,
1864,Plate_Gloves(Arcane),Plate_Gloves(Arcane),,
1865,Plate_Boots(Arcane),Plate_Boots(Arcane),,
1866,Plate_Helmet(Mystic),Plate_Helmet(Mystic),,
1867,Plate_Breastplate(Mystic),Plate_Breastplate(Mystic),,
1868,Plate_Pants(Mystic),Plate_Pants(Mystic),,
1869,Plate_Gloves(Mystic),Plate_Gloves(Mystic),,
1870,Plate_Boots(Mystic),Plate_Boots(Mystic),,
1871,Golden_Plate_Helmet(Arcane),Golden_Plate_Helmet(Arcane),,
1872,Golden_Plate_Breastplate(Arcane),Golden_Plate_Breastplate(Arcane),,
1873,Golden_Plate_Pants(Arcane),Golden_Plate_Pants(Arcane),,
1874,Golden_Plate_Gloves(Arcane),Golden_Plate_Gloves(Arcane),,
1875,Golden_Plate_Boots(Arcane),Golden_Plate_Boots(Arcane),,
1876,Golden_Plate_Helmet(Mystic),Golden_Plate_Helmet(Mystic),,
1877,Golden_Plate_Breastplate(Mystic),Golden_Plate_Breastplate(Mystic),,
1878,Golden_Plate_Pants(Mystic),Golden_Plate_Pants(Mystic),,
1879,Golden_Plate_Gloves(Mystic),Golden_Plate_Gloves(Mystic),,
1880,Golden_Plate_Boots(Mystic),Golden_Plate_Boots(Mystic),,
//법사 유니크 방어구 5단계~6단계(인덱스1881~1900),,,,
1881,Shell_Robe_Helmet(Arcane),Shell_Robe_Helmet(Arcane),,
1882,Shell_Robe_Tunic(Arcane),Shell_Robe_Tunic(Arcane),,
1883,Shell_Robe_Skirt(Arcane),Shell_Robe_Skirt(Arcane),,
1884,Shell_Robe_Gloves(Arcane),Shell_Robe_Gloves(Arcane),,
1885,Shell_Robe_Boots(Arcane),Shell_Robe_Boots(Arcane),,
1886,Shell_Robe_Helmet(Mystic),Shell_Robe_Helmet(Mystic),,
1887,Shell_Robe_Tunic(Mystic),Shell_Robe_Tunic(Mystic),,
1888,Shell_Robe_Skirt(Mystic),Shell_Robe_Skirt(Mystic),,
1889,Shell_Robe_Gloves(Mystic),Shell_Robe_Gloves(Mystic),,
1890,Shell_Robe_Boots(Mystic),Shell_Robe_Boots(Mystic),,
1891,Casting_Robe_Helmet(Arcane),Casting_Robe_Helmet(Arcane),,
1892,Casting_Robe_Tunic(Arcane),Casting_Robe_Tunic(Arcane),,
1893,Casting_Robe_Pants(Arcane),Casting_Robe_Pants(Arcane),,
1894,Casting_Robe_Gloves(Arcane),Casting_Robe_Gloves(Arcane),,
1895,Casting_Robe_Boots(Arcane),Casting_Robe_Boots(Arcane),,
1896,Casting_Robe_Helmet(Mystic),Casting_Robe_Helmet(Mystic),,
1897,Casting_Robe_Tunic(Mystic),Casting_Robe_Tunic(Mystic),,
1898,Casting_Robe_Pants(Mystic),Casting_Robe_Pants(Mystic),,
1899,Casting_Robe_Gloves(Mystic),Casting_Robe_Gloves(Mystic),,
1900,Casting_Robe_Boots(Mystic),Casting_Robe_Boots(Mystic),,
//전직무기(남는무기)인덱스 1901-1950,,,,
1901,Closed_Baldr_Of_Axe,Closed_Baldr_Of_Axe,,
1902,Closed_Baldr_Of_Bow,Closed_Baldr_Of_Bow,,
1903,Closed_Baldr_Of_Claw,Closed_Baldr_Of_Claw,,
1904,Closed_Baldr_Of_Spear,Closed_Baldr_Of_Spear,,
1905,Closed_Baldr_Of_Shard,Closed_Baldr_Of_Shard,,
1906,Closed_Baldr_Of_Cross,Closed_Baldr_Of_Cross,,
1907,Closed_Baldr_Of_Rune_Rod,Closed_Baldr_Of_Rune_Rod,,
1908,Closed_Baldr_Of_Zen_Rod,Closed_Baldr_Of_Zen_Rod,,
1909,Closed_Baldr_Of_Breaker,Closed_Baldr_Of_Breaker,,
1910,Closed_Baldr_Of_Hammer,Closed_Baldr_Of_Hammer,,
,,,,
//다트,,,,
1913,Javelin1,Javelin1,,
1914,Javelin2,Javelin2,,
//남는방패,,,,
1915,Watcher_Shield,Watcher_Shield,,
1916,Remain_Shield,Remain_Shield,,
//몬스터추가무기(1921~),,,,
1921,Iron_Taron_Weapon,Iron_Taron_Weapon,,
1922,Taron_Weapon,Taron_Weapon,,
1923,Mighty_Talross_Weapon,Mighty_Talross_Weapon,,
1924,Batman_Weapon,Batman_Weapon,,
1925,Lich_Side,Lich_Side,,
1926,Lich_Staff,Lich_Staff,,
1927,Berserker_One_Hand_Axe,Berserker_One_Hand_Axe,,
1928,Berserker_One_Hand_Shield,Berserker_One_Hand_Shield,,
1929,Valkyrie's_Sword,Valkyrie's_Sword,,
1930,Templer_Sword,Templer_Sword,,
1931,Sorcerer_Cane,Sorcerer_Cane,,
1932,Shaman_Spear,Shaman_Spear,,
1933,Ranger_Bow,Ranger_Bow,,
1934,Kalintsman_Claw,Kalintsman_Claw,,
1935,Frozen_Troll_Weapon,Frozen_Troll_Weapon,,
1936,HP_10_Times_Item(Monster),HP_10_Times_Item(Monster),,
1937,HP_20_Times_Item(Monster),HP_20_Times_Item(Monster),,
,,,,
,,,,
//유니크 방어구 (인덱스1951~2100),,,,
//비스트마스터 아케인유니크 방어구 (인덱스 1951~1985),,,,
1951,Light_Pelt_Helmet(Arcane),Light_Pelt_Helmet(Arcane),,
1952,Light_Pelt_Breastplate(Arcane),Light_Pelt_Breastplate(Arcane),,
1953,Light_Pelt_Pants(Arcane),Light_Pelt_Pants(Arcane),,
1954,Light_Pelt_Gloves(Arcane),Light_Pelt_Gloves(Arcane),,
1955,Light_Pelt_Boots(Arcane),Light_Pelt_Boots(Arcane),,
1956,Wolf_Spirit_Pelt_Helmet(Arcane),Wolf_Spirit_Pelt_Helmet(Arcane),,
1957,Wolf_Spirit_Pelt_Breastplate(Arcane),Wolf_Spirit_Pelt_Breastplate(Arcane),,
1958,Wolf_Spirit_Pelt_Pants(Arcane),Wolf_Spirit_Pelt_Pants(Arcane),,
1959,Wolf_Spirit_Pelt_Gloves(Arcane),Wolf_Spirit_Pelt_Gloves(Arcane),,
1960,Wolf_Spirit_Pelt_Boots(Arcane),Wolf_Spirit_Pelt_Boots(Arcane),,
1961,Leo_Spirit_Pelt_Helmet(Arcane),Leo_Spirit_Pelt_Helmet(Arcane),,
1962,Leo_Spirit_Pelt_Breastplate(Arcane),Leo_Spirit_Pelt_Breastplate(Arcane),,
1963,Leo_Spirit_Pelt_Pants(Arcane),Leo_Spirit_Pelt_Pants(Arcane),,
1964,Leo_Spirit_Pelt_Gloves(Arcane),Leo_Spirit_Pelt_Gloves(Arcane),,
1965,Leo_Spirit_Pelt_Boots(Arcane),Leo_Spirit_Pelt_Boots(Arcane),,
1966,Eagle_Spirit_Pelt_Helmet(Arcane),Eagle_Spirit_Pelt_Helmet(Arcane),,
1967,Eagle_Spirit_Pelt_Breastplate(Arcane),Eagle_Spirit_Pelt_Breastplate(Arcane),,
1968,Eagle_Spirit_Pelt_Pants(Arcane),Eagle_Spirit_Pelt_Pants(Arcane),,
1969,Eagle_Spirit_Pelt_Gloves(Arcane),Eagle_Spirit_Pelt_Gloves(Arcane),,
1970,Eagle_Spirit_Pelt_Boots(Arcane),Eagle_Spirit_Pelt_Boots(Arcane),,
1971,Bone_Spirit_Pelt_Helmet(Arcane),Bone_Spirit_Pelt_Helmet(Arcane),,
1972,Bone_Spirit_Pelt_Breastplate(Arcane),Bone_Spirit_Pelt_Breastplate(Arcane),,
1973,Bone_Spirit_Pelt_Pants(Arcane),Bone_Spirit_Pelt_Pants(Arcane),,
1974,Bone_Spirit_Pelt_Gloves(Arcane),Bone_Spirit_Pelt_Gloves(Arcane),,
1975,Bone_Spirit_Pelt_Boots(Arcane),Bone_Spirit_Pelt_Boots(Arcane),,
1976,Iron_Helmet(Arcane),Iron_Helmet(Arcane),,
1977,Iron_Breastplate(Arcane),Iron_Breastplate(Arcane),,
1978,Iron_Pants(Arcane),Iron_Pants(Arcane),,
1979,Iron_Helmet(Arcane),Iron_Helmet(Arcane),,
1980,Iron_Boots(Arcane),Iron_Boots(Arcane),,
//비스트마스터 미스틱유니크방어구 (인덱스 1986~2010),,,,
1986,Leo_Spirit_Pelt_Helmet(Mystic),Leo_Spirit_Pelt_Helmet(Mystic),,
1987,Leo_Spirit_Pelt_Breastplate(Mystic),Leo_Spirit_Pelt_Breastplate(Mystic),,
1988,Leo_Spirit_Pelt_Pants(Mystic),Leo_Spirit_Pelt_Pants(Mystic),,
1989,Leo_Spirit_Pelt_Gloves(Mystic),Leo_Spirit_Pelt_Gloves(Mystic),,
1990,Leo_Spirit_Pelt_Boots(Mystic),Leo_Spirit_Pelt_Boots(Mystic),,
1991,Eagle_Spirit_Pelt_Helmet(Mystic),Eagle_Spirit_Pelt_Helmet(Mystic),,
1992,Eagle_Spirit_Pelt_Breastplate(Mystic),Eagle_Spirit_Pelt_Breastplate(Mystic),,
1993,Eagle_Spirit_Pelt_Pants(Mystic),Eagle_Spirit_Pelt_Pants(Mystic),,
1994,Eagle_Spirit_Pelt_Gloves(Mystic),Eagle_Spirit_Pelt_Gloves(Mystic),,
1995,Eagle_Spirit_Pelt_Boots(Mystic),Eagle_Spirit_Pelt_Boots(Mystic),,
1996,Bone_Spirit_Pelt_Helmet(Mystic),Bone_Spirit_Pelt_Helmet(Mystic),,
1997,Bone_Spirit_Pelt_Breastplate(Mystic),Bone_Spirit_Pelt_Breastplate(Mystic),,
1998,Bone_Spirit_Pelt_Pants(Mystic),Bone_Spirit_Pelt_Pants(Mystic),,
1999,Bone_Spirit_Pelt_Gloves(Mystic),Bone_Spirit_Pelt_Gloves(Mystic),,
2000,Bone_Spirit_Pelt_Boots(Mystic),Bone_Spirit_Pelt_Boots(Mystic),,
2001,Iron_Helmet(Mystic),Iron_Helmet(Mystic),,
2002,Iron_Breastplate(Mystic),Iron_Breastplate(Mystic),,
2003,Iron_Pants(Mystic),Iron_Pants(Mystic),,
2004,Iron_Gloves(Mystic),Iron_Gloves(Mystic),,
2005,Iron_Boots(Mystic),Iron_Boots(Mystic),,
//법사7단계유니크방어구(인덱스 2011~2020),,,,
//기사7단계유니크방어구(인덱스 2021~2040),,,,
2021,Dwarfen_Plate_Helmet(Arcane),Dwarfen_Plate_Helmet(Arcane),,
2022,Dwarfen_Plate_Breastplate(Arcane),Dwarfen_Plate_Breastplate(Arcane),,
2023,Dwarfen_Plate_Pants(Arcane),Dwarfen_Plate_Pants(Arcane),,
2024,Dwarfen_Plate_Gloves(Arcane),Dwarfen_Plate_Gloves(Arcane),,
2025,Dwarfen_Plate_Boots(Arcane),Dwarfen_Plate_Boots(Arcane),,
2026,Dwarfen_Plate_Helmet(Mystic),Dwarfen_Plate_Helmet(Mystic),,
2027,Dwarfen_Plate_Breastplate(Mystic),Dwarfen_Plate_Breastplate(Mystic),,
2028,Dwarfen_Plate_Pants(Mystic),Dwarfen_Plate_Pants(Mystic),,
2029,Dwarfen_Plate_Gloves(Mystic),Dwarfen_Plate_Gloves(Mystic),,
2030,Dwarfen_Plate_Boots(Mystic),Dwarfen_Plate_Boots(Mystic),,
//헌터1~7단계아케인유니크방어구(2041~2075),,,,
2041,Paded_Cap(Arcane),Paded_Cap(Arcane),,
2042,Paded_Jacket(Arcane),Paded_Jacket(Arcane),,
2043,Paded_Pants(Arcane),Paded_Pants(Arcane),,
2044,Paded_Brace(Arcane),Paded_Brace(Arcane),,
2045,Paded_Boots(Arcane),Paded_Boots(Arcane),,
2046,Splint_Cap(Arcane),Splint_Cap(Arcane),,
2047,Splint_Cap(Arcane),Splint_Cap(Arcane),,
2048,Splint_Pants(Arcane),Splint_Pants(Arcane),,
2049,Splint_Brace(Arcane),Splint_Brace(Arcane),,
2050,Splint_Boots(Arcane),Splint_Boots(Arcane),,
2051,Bandge_Cap(Arcane),Bandge_Cap(Arcane),,
2052,Bandge_Breast(Arcane),Bandge_Breast(Arcane),,
2053,Bandge_Pants(Arcane),Bandge_Pants(Arcane),,
2054,Bandge_Brace(Arcane),Bandge_Brace(Arcane),,
2055,Bandge_Boots(Arcane),Bandge_Boots(Arcane),,
2056,Brigandine_Cap(Arcane),Brigandine_Cap(Arcane),,
2057,Brigandine_Breast(Arcane),Brigandine_Breast(Arcane),,
2058,Brigandine_Pants(Arcane),Brigandine_Pants(Arcane),,
2059,Brigandine_Brace(Arcane),Brigandine_Brace(Arcane),,
2060,Brigandine_Boots(Arcane),Brigandine_Boots(Arcane),,
//헌터3~7단계미스틱유니크방어구(2076~,,,,
2076,Bandge_Cap(Mystic),Bandge_Cap(Mystic),,
2077,Bandge_Breast(Mystic),Bandge_Breast(Mystic),,
2078,Bandge_Pants(Mystic),Bandge_Pants(Mystic),,
2079,Bandge_Brace(Mystic),Bandge_Brace(Mystic),,
2080,Bandge_Boots(Mystic),Bandge_Boots(Mystic),,
2081,Brigandine_Cap(Mystic),Brigandine_Cap(Mystic),,
2082,Brigandine_Breast(Mystic),Brigandine_Breast(Mystic),,
2083,Brigandine_Pants(Mystic),Brigandine_Pants(Mystic),,
2084,Brigandine_Brace(Mystic),Brigandine_Brace(Mystic),,
2085,Brigandine_Boots(Mystic),Brigandine_Boots(Mystic),,
//유니크 무기 부족부분 (2101~2150),,,,
// 원핸디드검(2101-2105),,,,
2101,Soul_Blade,Soul_Blade,,
2102,Gram,Gram,,
2103,Bhopal_Sword,Bhopal_Sword,,
//투핸디드검(2106-2110),,,,
2106,Kaladbolg,Kaladbolg,,
,,,,
,,,,
// 원핸디드액스(2111-2115),,,,
2111,Mithril_Hammer,Mithril_Hammer,,
2112,Dragon_Hammer,Dragon_Hammer,,
2113,Slayer_Hammer,Slayer_Hammer,,
//투핸디드액스(2116-2120),,,,
2116,Mjollnir,Mjollnir,,
,,,,
,,,,
//활(2121-2125),,,,
2121,Hydra_Bow,Hydra_Bow,,
2122,Elven_Bow,Elven_Bow,,
2123,Heaven's_Bow,Heaven's_Bow,,
// 지팡이(2126-2130),,,,
2126,Wing_Rod,Wing_Rod,,
2127,Eye_Of_Carbunkle,Eye_Of_Carbunkle,,
2128,Kerykerion,Kerykerion,,
2129,Blue_Gem_Staff,Blue_Gem_Staff,,
2130,Amber_Gem_Staff,Amber_Gem_Staff,,
// 클러(2131-2135),,,,
2131,Assassin_Knife,Assassin_Knife,,
2132,Behemoth_Tusk,Behemoth_Tusk,,
2133,Talon_Of_Dragon,Talon_Of_Dragon,,
// 스피어(2136-2140),,,,
2136,Brionac,Brionac,,
2137,Gungnir,Gungnir,,
2138,Victory's_Spear,Victory's_Spear,,
//다트(2141-2145),,,,
2141,Astaroth_Knife,Astaroth_Knife,,
2142,Lightning_Spear,Lightning_Spear,,
2143,Holy_Cross,Holy_Cross,,
//유니크아이템(2151~,,,,
// 기사 유니크2단계 방어구(보너스옵션3개2151~2160),,,,
2151,Sturdy_Leather_Helmet(Mystic),Sturdy_Leather_Helmet(Mystic),,
2152,Chain_Helmet(Mystic),Chain_Helmet(Mystic),,
2153,Sturdy_Leather_Breastplate(Mystic),Sturdy_Leather_Breastplate(Mystic),,
2154,Chain_Breastplate(Mystic),Chain_Breastplate(Mystic),,
2155,Sturdy_Leather_Pants(Mystic),Sturdy_Leather_Pants(Mystic),,
2156,Chain_Pantst(Mystic),Chain_Pantst(Mystic),,
2157,Sturdy_Leather_Gloves(Mystic),Sturdy_Leather_Gloves(Mystic),,
2158,Chain_Gloves(Mystic),Chain_Gloves(Mystic),,
2159,Sturdy_Leather_Boots(Mystic),Sturdy_Leather_Boots(Mystic),,
2160,Chain_Boots(Mystic),Chain_Boots(Mystic),,
//법사 유니크 방어구3~4단계(보너스옵션3개2161~2170),,,,
2161,Vampire_Robe_Helmet(Mystic),Vampire_Robe_Helmet(Mystic),,
2162,Shadow_Robe_Helmet(Mystic),Shadow_Robe_Helmet(Mystic),,
2163,Vampire_Robe_Tunic(Mystic),Vampire_Robe_Tunic(Mystic),,
2164,Shadow_Robe_Tunic(Mystic),Shadow_Robe_Tunic(Mystic),,
2165,Vampire_Robe_Skirt(Mystic),Vampire_Robe_Skirt(Mystic),,
2166,Shadow_Robe_Skirt(Mystic),Shadow_Robe_Skirt(Mystic),,
2167,Vampire_Robe_Gloves(Mystic),Vampire_Robe_Gloves(Mystic),,
2168,Shadow_Robe_Gloves(Mystic),Shadow_Robe_Gloves(Mystic),,
2169,Vampire_Robe_Boots(Mystic),Vampire_Robe_Boots(Mystic),,
2170,Shadow_Robe_Boots(Mystic),Shadow_Robe_Boots(Mystic),,
,,,,
//확장아이템(2171~2250),,,,
//트랜스나이트,,,,
2171,Plate_Helmet(Legend),Plate_Helmet(Legend),,
2172,Plate_Breastplate(Legend),Plate_Breastplate(Legend),,
2173,Plate_Pants(Legend),Plate_Pants(Legend),,
2174,Plate_Gloves(Legend),Plate_Gloves(Legend),,
2175,Plate_Boots(Legend),Plate_Boots(Legend),,
2176,Golden_Plate_Helmet(Legend),Golden_Plate_Helmet(Legend),,
2177,Golden_Plate_Breastplate(Legend),Golden_Plate_Breastplate(Legend),,
2178,Golden_Plate_Pants(Legend),Golden_Plate_Pants(Legend),,
2179,Golden_Plate_Gloves(Legend),Golden_Plate_Gloves(Legend),,
2180,Golden_Plate_Boots(Legend),Golden_Plate_Boots(Legend),,
2181,Dwarfen_Plate_Helmet(Legend),Dwarfen_Plate_Helmet(Legend),,
2182,Dwarfen_Plate_Breastplate(Legend),Dwarfen_Plate_Breastplate(Legend),,
2183,Dwarfen_Plate_Pants(Legend),Dwarfen_Plate_Pants(Legend),,
2184,Dwarfen_Plate_Gloves(Legend),Dwarfen_Plate_Gloves(Legend),,
2185,Dwarfen_Plate_Boots(Legend),Dwarfen_Plate_Boots(Legend),,
2186,Gold_Embossed_Helmet(Legend),Gold_Embossed_Helmet(Legend),,
2187,Gold_Embossed_Breastplate(Legend),Gold_Embossed_Breastplate(Legend),,
2188,Gold_Embossed_Pants(Legend),Gold_Embossed_Pants(Legend),,
2189,Gold_Embossed_Gloves(Legend),Gold_Embossed_Gloves(Legend),,
2190,Gold_Embossed_Boots(Legend),Gold_Embossed_Boots(Legend),,
//포에마,,,,
2191,Shadow_Robe_Helmet(Legend),Shadow_Robe_Helmet(Legend),,
2192,Shadow_Robe_Tunic(Legend),Shadow_Robe_Tunic(Legend),,
2193,Shadow_Robe_Skirt(Legend),Shadow_Robe_Skirt(Legend),,
2194,Shadow_Robe_Gloves(Legend),Shadow_Robe_Gloves(Legend),,
2195,Shadow_Robe_Boots(Legend),Shadow_Robe_Boots(Legend),,
2196,Shell_Robe_Helmet(Legend),Shell_Robe_Helmet(Legend),,
2197,Shell_Robe_Tunic(Legend),Shell_Robe_Tunic(Legend),,
2198,Shell_Robe_Skirt(Legend),Shell_Robe_Skirt(Legend),,
2199,Shell_Robe_Gloves(Legend),Shell_Robe_Gloves(Legend),,
2200,Shell_Robe_Boots(Legend),Shell_Robe_Boots(Legend),,
2201,Casting_Robe_Helmet(Legend),Casting_Robe_Helmet(Legend),,
2202,Casting_Robe_Tunic(Legend),Casting_Robe_Tunic(Legend),,
2203,Casting_Robe_Pants(Legend),Casting_Robe_Pants(Legend),,
2204,Casting_Robe_Gloves(Legend),Casting_Robe_Gloves(Legend),,
2205,Casting_Robe_Boots(Legend),Casting_Robe_Boots(Legend),,
2206,Mithril_Robe_Helmet(Legend),Mithril_Robe_Helmet(Legend),,
2207,Mithril_Robe_Tunic(Legend),Mithril_Robe_Tunic(Legend),,
2208,Mithril_Robe_Pants(Legend),Mithril_Robe_Pants(Legend),,
2209,Mithril_Robe_Gloves(Legend),Mithril_Robe_Gloves(Legend),,
2210,Mithril_Robe_Boots(Legend),Mithril_Robe_Boots(Legend),,
//비스트마스터,,,,
2211,Eagle_Spirit_Pelt_Helmet(Legend),Eagle_Spirit_Pelt_Helmet(Legend),,
2212,Eagle_Spirit_Pelt_Breastplate(Legend),Eagle_Spirit_Pelt_Breastplate(Legend),,
